"","player","round","club","opponent","was_home","total_points","goals","assists","minutes","club_elo","opponent_elo","position","value","influence_form","creativity_form","threat_form","ict_index_form","date_hour","kickoff_hour","range_day","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG","xA","shots","key_passes","team_form","opponent_form","fpl_form","goals_90","assists_90","npxG_90","npg_90","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","season"
"1563","Ederson Santana","5","MCI","FUL","True",7,0,0,90,1972.0826416,1627.04455566,"GK",56,15.95,2.50000000000002,0,1.85,"2018-09-15 15:00:00","afternoon kick-off",13.8958333333333,2.75,0.75,1.75,2.25,0,0.0226695407181978,0,1,2,0.875,4.25,0,0.25,0,0,0,0.100996598601341,0.199134049471468,0.00617720931768417,0,0.25,"2018/2019"
"1564","Ederson Santana","6","MCI","CAR","False",6,0,0,90,1957.2713623,1558.77648926,"GK",56,14.95,5.00000000000002,0,2,"2018-09-22 15:00:00","afternoon kick-off",7,3,0.75,0.75,1.75,0,0,0,0,1.875,0.625,4,0,0.25,0,0,0,0.17389515042305,0.354324182029814,0.0118445944972336,0,0.5,"2018/2019"
"1565","Ederson Santana","7","MCI","BHA","True",6,0,0,90,1961.04992676,1624.57250977,"GK",57,14.1,2.50000000000002,0,1.65,"2018-09-29 15:00:00","afternoon kick-off",7,2.75,0.5,1.25,1.75,0,0,0,0,2,0.625,4.25,0,0,0,0,0,0.0595563612878323,0.342227832879871,0.00566738517954945,0,0.25,"2018/2019"
"1566","Ederson Santana","8","MCI","LIV","False",7,0,0,90,1962.45788574,1929.20983887,"GK",57,13.6,2.50000000000002,0,1.6,"2018-10-07 16:30:00","afternoon kick-off",8.0625,3,0.25,2,0.75,0,0,0,0,2.125,2.125,5.25,0,0,0,0,0,0.0924648940563202,0.426913004368544,0.00566738517954945,0,0.25,"2018/2019"
"1567","Ederson Santana","9","MCI","BUR","True",6,0,0,90,1963.28417969,1647.13830566,"GK",57,16.05,2.50000000000002,0,1.825,"2018-10-20 15:00:00","afternoon kick-off",12.9375,2.5,0,1.75,0.75,0,0,0,0,2,1.375,6.5,0,0,0,0,0,0,0.325916405767202,0.00566738517954945,0,0.25,"2018/2019"
"1568","Ederson Santana","10","MCI","TOT","False",8,0,0,90,1978.15222168,1891.8885498,"GK",57,13.35,2.30926389122033e-14,0,1.325,"2018-10-29 20:00:00","night kick-off",9.20833333333333,3,0,1.5,0.25,0,0,0,0,2,2.375,6.25,0,0,0,0,0,0.167560666799545,0.319581922143698,0,0,0,"2018/2019"
"1569","Ederson Santana","11","MCI","SOU","True",3,0,0,90,1985.35070801,1624.91796875,"GK",58,12.45,2.30926389122033e-14,0,1.25,"2018-11-04 15:00:00","afternoon kick-off",5.79166666666667,2,0,0,1.25,0,0,0,0,2,0.625,6.75,0,0,0,0,0,0.134208977222443,0.394234538078308,0,0,0,"2018/2019"
"1570","Ederson Santana","12","MCI","MUN","True",2,0,0,90,1990.55004883,1862.16955566,"GK",58,16.7,2.30926389122033e-14,0,1.675,"2018-11-11 16:30:00","afternoon kick-off",7.0625,3,0.25,2.25,1.5,0,0,0,0,2,2,6,0,0,0,0,0,0.055205013602972,0.35697465762496,0,0,0,"2018/2019"
"1571","Ederson Santana","13","MCI","WHU","False",6,0,0,90,1995.68029785,1667.70617676,"GK",58,11.6,2.30926389122033e-14,0,1.175,"2018-11-24 15:00:00","afternoon kick-off",12.9375,3.75,0.5,1.5,1.25,0,0,0,0,2.125,1.25,4.75,0,0,0,0,0,0.0477202013134957,0.404694858938456,0,0,0,"2018/2019"
"1572","Ederson Santana","14","MCI","BOU","True",2,0,0,90,1996.96008301,1680.64428711,"GK",58,13.1,2.30926389122033e-14,0,1.325,"2018-12-01 15:00:00","afternoon kick-off",7,3.5,0.5,1.5,1.5,0,0,0,0,2.25,0.625,4.75,0,0,0,0,0,0,0.23713419213891,0,0,0,"2018/2019"
"1573","Ederson Santana","15","MCI","WAT","False",2,0,0,90,1998.7956543,1636.89819336,"GK",58,11.45,0.750000000000023,0,1.225,"2018-12-04 20:00:00","night kick-off",3.20833333333333,4,0.75,0.25,1.75,0,0,0,0,2.125,0.375,3.25,0,0,0,0,0,0.00518512912094593,0.108110344037414,0,0,0,"2018/2019"
"1574","Ederson Santana","16","MCI","CHE","False",2,0,0,90,2000.73425293,1853.20373535,"GK",58,14.95,0.750000000000023,0,1.575,"2018-12-08 17:30:00","afternoon kick-off",3.89583333333333,3,0.75,1,1.25,0,0,0,0,2.25,0.75,3,0,0,0,0,0,0,0.0529053304344417,0,0,0,"2018/2019"
"1575","Ederson Santana","17","MCI","EVE","True",2,0,0,90,1986.79394531,1699.59472656,"GK",58,19.75,0.750000000000023,0,2.05,"2018-12-15 12:30:00","lunchtime kick-off",6.79166666666667,2.25,1,1,1,0,0,0,0,1.75,1,3,0,0,0,0,0,0.0229271277785301,0.0281122568994761,0,0,0,"2018/2019"
"1576","Ederson Santana","18","MCI","CRY","True",1,0,0,90,1989.02209473,1647.40856934,"GK",58,19.85,0.750000000000023,0,2.05,"2018-12-22 15:00:00","afternoon kick-off",7.10416666666667,2,1.25,1.5,1.5,0,0,0,0,1.625,1,2,0,0,0,0,0,0.154763892292976,0.182876149192453,0,0,0,"2018/2019"
"1577","Ederson Santana","19","MCI","LEI","False",2,0,0,90,1973.07263184,1692.27856445,"GK",57,18.95,2.30926389122033e-14,0,1.9,"2018-12-26 15:00:00","afternoon kick-off",4,1.75,1.75,0.5,1,0,0,0,0,1.125,1,1.75,0,0,0,0,0,0.0587729923427105,0.236464012414217,0,0,0,"2018/2019"
"1578","Ederson Santana","20","MCI","SOU","False",3,0,0,90,1959.66577148,1621.99377441,"GK",57,15.45,2.30926389122033e-14,0,1.55,"2018-12-30 14:15:00","lunchtime kick-off",3.96875,1.5,2,1.75,1.5,0,0,0,0,0.5,1.125,1.75,0,0,0,0,0,0,0.236464012414217,0,0,0,"2018/2019"
"1579","Ederson Santana","21","MCI","LIV","True",2,0,0,90,1962.7668457,1952.57043457,"GK",56,15.85,2.30926389122033e-14,0,1.6,"2019-01-03 20:00:00","night kick-off",4.23958333333333,2.25,1.75,3.5,0.5,0,0,0,0,1.125,2.125,2,0,0,0,0,0,0.0943029522895812,0.307839836925268,0,0,0,"2018/2019"
"1580","Ederson Santana","22","MCI","WOL","True",6,0,0,90,1969.14587402,1632.19140625,"GK",56,19.75,2.30926389122033e-14,0,2,"2019-01-14 20:00:00","night kick-off",11,2,1.75,1,1.5,0,0,0,0,1.125,1,2,0,0,0,0,0,0.048252608627081,0.201328553259373,0,0,0,"2018/2019"
"1581","Ederson Santana","23","MCI","HUD","False",6,0,0,90,1971.29577637,1515.48303223,"GK",56,20.5,2.30926389122033e-14,0,2.075,"2019-01-20 13:30:00","lunchtime kick-off",5.72916666666667,2.25,1,0.5,1.5,0,0,0,0,1.625,0.375,3.25,0,0,0,0,0,0.0255158953368665,0.168071456253529,0,0,0,"2018/2019"
"1582","Ederson Santana","24","MCI","NEW","False",1,0,0,90,1973.28112793,1630.11791992,"GK",56,18.1,2.30926389122033e-14,0,1.825,"2019-01-29 20:00:00","night kick-off",9.27083333333333,2.75,0.5,1.25,1.25,0,0,0,0,2.25,0.875,4.25,0,0,0,0,0,0.19708015024662,0.365151606500149,0,0,0,"2018/2019"
"1583","Ederson Santana","25","MCI","ARS","True",2,0,0,90,1958.66809082,1838.28662109,"GK",56,14.2,2.30926389122033e-14,0,1.425,"2019-02-03 16:30:00","afternoon kick-off",4.85416666666667,2.25,0.75,2,0.75,0,0,0,0,1.625,1.5,3.75,0,0,0,0,0,0.00700175063684583,0.277850404847414,0,0,0,"2018/2019"
"1584","Ederson Santana","25","MCI","EVE","False",6,0,0,90,1963.87255859,1676.09472656,"GK",56,9.79999999999995,2.30926389122033e-14,0,0.974999999999999,"2019-02-06 19:45:00","night kick-off",3.13541666666667,2.5,0.75,1.25,1.25,0,0.0248182490468025,0,1,1.625,1.125,3.75,0,0,0,0,0,0.0112714320421219,0.240869228262454,0,0,0,"2018/2019"
"1585","Ederson Santana","26","MCI","CHE","True",7,0,0,90,1968.01062012,1824.87878418,"GK",56,10.75,2.50000000000002,0,1.3,"2019-02-10 16:00:00","afternoon kick-off",3.84375,2.25,0.75,1.75,1.80555555555556,0,0,0,0,1.75,0.986111111111111,3.75,0,0,0,0,0,0.0179791562259197,0.22712792782113,0.00620456226170062,0,0.25,"2018/2019"
"1586","Ederson Santana","28","MCI","WHU","True",6,0,0,90,1980.43823242,1677.91564941,"GK",56,13.65,2.50000000000002,0,1.6,"2019-02-27 20:00:00","night kick-off",17.1666666666667,3,0.75,1.25,1.5,0,0,0,0,1.625,1.125,4,0,0,0,0,0,0.00540575152263045,0.0354535290971398,0.00620456226170062,0,0.25,"2018/2019"
"1587","Ederson Santana","29","MCI","BOU","False",6,0,0,90,1981.83764648,1661.61474609,"GK",56,15.3,2.50000000000002,0,1.775,"2019-03-02 15:00:00","afternoon kick-off",2.79166666666667,3,0.25,0.5,2.75,0,0,0,0,2.125,0.25,5.25,0,0,0,0,0,0.0082313884049654,0.0366831668652594,0.00620456226170062,0,0.25,"2018/2019"
"1588","Ederson Santana","30","MCI","WAT","True",2,0,0,90,1990.93054199,1690.19287109,"GK",56,13.4,2.50000000000002,0,1.575,"2019-03-09 17:30:00","afternoon kick-off",7.10416666666667,2.5,0,2,1.75,0,0,0,0,2.25,1.625,6.25,0,0,0,0,0,0,0.0254117348231375,0.00620456226170062,0,0.25,"2018/2019"
"1589","Ederson Santana","32","MCI","FUL","False",6,0,0,90,2006.65380859,1561.82702637,"GK",56,11.6,2.30926389122033e-14,0,1.15,"2019-03-30 12:30:00","lunchtime kick-off",20.7916666666667,2.75,0.25,0.75,2.25,0,0,0,0,2.125,0,5.25,0,0,0,0,0,0,0.0136371399275959,0,0,0,"2018/2019"
"1590","Ederson Santana","32","MCI","CAR","True",6,0,0,90,2008.38256836,1575.57006836,"GK",56,5.49999999999995,2.30926389122033e-14,0,0.549999999999999,"2019-04-03 19:45:00","night kick-off",4.30208333333333,1.75,0.25,0.75,1.75,0,0,0,0,2.25,0.5,5,0,0,0,0,0,0.0130569040775299,0.0212882924824953,0,0,0,"2018/2019"
"1591","Ederson Santana","34","MCI","CRY","False",2,0,0,90,2007.13269043,1707.99853516,"GK",56,4.94999999999995,2.30926389122033e-14,0,0.5,"2019-04-14 14:05:00","lunchtime kick-off",10.7638888888889,2,0.25,1,1,0,0,0,0,2.25,1.125,5,0,0,0,0,0,0.176813498139381,0.189870402216911,0,0,0,"2018/2019"
"1592","Ederson Santana","35","MCI","TOT","True",9,0,0,90,2007.9185791,1916.28979492,"GK",56,8.69999999999995,2.30926389122033e-14,0,0.875,"2019-04-20 12:30:00","lunchtime kick-off",5.93402777777778,2.5,0.5,2,1,0,0,0,0,2.25,1,4,0,0,0,0,0,0.0419964008033275,0.231866803020239,0,0,0,"2018/2019"
"1593","Ederson Santana","35","MCI","MUN","False",6,0,0,90,2012.07873535,1867.22399902,"GK",56,17,2.30926389122033e-14,0,1.7,"2019-04-24 20:00:00","night kick-off",4.3125,2,0.25,1.25,2,0,0,0,0,2.25,1,5.75,0,0,0,0,0,0,0.231866803020239,0,0,0,"2018/2019"
"1594","Ederson Santana","36","MCI","BUR","False",6,0,0,90,2020.67016602,1688.32324219,"GK",56,17.9,2.30926389122033e-14,0,1.775,"2019-04-28 14:05:00","lunchtime kick-off",3.75347222222222,2,0.25,2.25,0.75,0,0,0,0,2.25,2,5.75,0,0,0,0,0,0.00740149756893515,0.226211396511644,0,0,0,"2018/2019"
"1595","Ederson Santana","37","MCI","LEI","True",6,0,0,90,2019.12841797,1724.02819824,"GK",57,16.15,2.30926389122033e-14,0,1.6,"2019-05-06 20:00:00","night kick-off",8.24652777777778,1.75,0.25,2.25,1,0,0,0,0,2.375,1.5,5.75,0,0,0,0,0,0.0344761461019515,0.0838740444742141,0,0,0,"2018/2019"
"1596","Ederson Santana","38","MCI","BHA","False",2,0,0,90,2034.38110352,1618.85290527,"GK",57,14.1,2.30926389122033e-14,0,1.4,"2019-05-12 15:00:00","afternoon kick-off",5.79166666666667,1.25,0,0.5,0.75,0,0,0,0,2.25,1,6.75,0,0,0,0,0,0.0204062350094318,0.0622838786803185,0,0,0,"2018/2019"
"1597","Felipe Anderson","1","WHU","LIV","False",2,0,0,61,1670.87817383,1915.22900391,"AM",70,6.69999999999996,2.30926389122033e-14,0,0.674999999999999,"2018-08-12 13:30:00","lunchtime kick-off",-273.0625,2,0.25,1.28125,1.375,0,0.186034217476845,0,2,2.375,1.21875,5,0,0,0,0,0,0.0130192805081606,0.0753031591884791,0,0,0,"2018/2019"
"1598","Felipe Anderson","2","WHU","BOU","True",1,0,0,90,1669.89550781,1679.41455078,"AM",70,8.44999999999996,6.70000000000002,0.5,1.575,"2018-08-18 15:00:00","afternoon kick-off",6.0625,1.5,1.25,1.4375,1.40625,0,0.00798340328037739,0,1,1.75,1.140625,4,0,0,0,0,0,0,0.0738507497976913,0.0505833219725561,0,0.54380664652568,"2018/2019"
"1599","Felipe Anderson","3","WHU","ARS","False",5,0,1,90,1656.94189453,1805.36877441,"AM",69,11.65,13,1.5,2.625,"2018-08-25 15:00:00","afternoon kick-off",7,1.5,1.75,1,1.89285714285714,0.107250735163689,0.277936607599258,2,3,1.125,0.410714285714286,2.75,0,0,0,0,0,0.0498341793740264,0.0840175010016319,0.0527540358554381,0,0.81570996978852,"2018/2019"
"1600","Felipe Anderson","4","WHU","WOL","True",2,0,0,90,1650.01123047,1589.5970459,"AM",69,17.45,22.65,9.75,5,"2018-09-01 15:00:00","afternoon kick-off",7,1.5,2.5,1.25,1.83333333333333,0.0334813743829727,0.066677413880825,1,1,0.625,0.75,2.5,0,0.27190332326284,0.0291618313133898,0,0.0291618313133898,0.134058127410462,0.10746313973676,0.128325923118076,0.54380664652568,1.63141993957704,"2018/2019"
"1601","Felipe Anderson","5","WHU","EVE","False",2,0,0,90,1638.73608398,1693.6027832,"AM",69,19.55,29.85,12,6.15,"2018-09-16 16:00:00","afternoon kick-off",15.0416666666667,0.5,2.5,1.75,1.5,0.0321006774902344,0.268845826387405,1,3,0,1.5,2.5,0,0.27190332326284,0.0382655282755274,0,0.0382655282755274,0.0815823043941372,0.13661997330873,0.146455733538844,0.81570996978852,1.90332326283988,"2018/2019"
"1602","Felipe Anderson","6","WHU","CHE","True",2,0,0,73,1653.0057373,1858.85839844,"AM",69,21.3,33.95,13.25,6.85,"2018-09-23 13:30:00","lunchtime kick-off",6.89583333333333,1.25,1.75,2.75,1,0.0223520714789629,0.146030128002167,1,1,0.625,2.125,2.5,0,0.25,0.043208196759224,0,0.043208196759224,0.0954038612544537,0.133639644831419,0.155360812786966,1,2,"2018/2019"
"1603","Felipe Anderson","7","WHU","MUN","True",10,1,0,90,1656.82678223,1865.62353516,"AM",68,20.15,30.6,14.75,6.55,"2018-09-29 12:30:00","lunchtime kick-off",5.95833333333333,1,1.25,1.25,1.25,0.625368058681488,0.182003527879715,1,3,0.875,1.5,2.75,0,0.262390670553936,0.0512146859079513,0,0.0512146859079513,0.0957628028907166,0.100498419830646,0.199283084047431,1.31195335276968,2.09912536443149,"2018/2019"
"1604","Felipe Anderson","8","WHU","BHA","False",2,0,0,90,1669.04968262,1618.51159668,"AM",68,26.1,34.475,14.75,7.525,"2018-10-05 20:00:00","night kick-off",6.3125,1.5,0.75,1.25,2,0.0606581270694733,0.741848647594452,1,6,1.375,0.625,4,0.262390670553936,0,0.187163837851397,0.262390670553936,0.187163837851397,0.219462795492598,0.0564554139276634,0.174111138931516,1.04956268221574,2.09912536443149,"2018/2019"
"1605","Felipe Anderson","9","WHU","TOT","True",1,0,0,56,1661.36047363,1887.78173828,"AM",68,27.45,49.225,14.25,9.075,"2018-10-20 15:00:00","afternoon kick-off",14.7916666666667,1.5,0.75,1.5,0.75,0.0346631072461605,0,1,0,1.375,1.75,4,0.262390670553936,0,0.194294764212287,0.262390670553936,0.194294764212287,0.27962310543778,0.0873084341341483,0.351269771684363,1.04956268221574,3.41107871720117,"2018/2019"
"1606","Felipe Anderson","10","WHU","LEI","False",3,0,0,80,1660.12243652,1687.87304688,"AM",68,22.95,39.175,15.5,7.75,"2018-10-27 17:30:00","afternoon kick-off",7.10416666666667,0.75,0.75,1.75,1.5,0.0408923849463463,0.0522903874516487,1,1,0.75,1.125,3.75,0.29126213592233,0,0.216419814895947,0.29126213592233,0.216419814895947,0.216419814895947,0.0875654755142128,0.31161620489602,1.16504854368932,2.9126213592233,"2018/2019"
"1607","Felipe Anderson","11","WHU","BUR","True",13,2,0,90,1662.61633301,1637.9407959,"AM",68,24.1,40.35,17.75,8.2,"2018-11-03 15:00:00","afternoon kick-off",6.89583333333333,1,1,0.75,2.75,0.798715770244598,0.412110835313797,5,2,0.875,0.875,4,0.284810126582278,0,0.216906174097823,0.284810126582278,0.216906174097823,0.216906174097823,0.0788621481838105,0.278015286909251,1.13924050632911,2.84810126582278,"2018/2019"
"1608","Felipe Anderson","12","WHU","HUD","False",9,1,0,90,1669.51965332,1541.00183105,"AM",69,29.95,34.1,25.75,8.975,"2018-11-10 15:00:00","afternoon kick-off",7,1.25,1.25,0.5,1.25,0.162129759788513,0,3,0,0.875,0.875,4.75,0.569620253164557,0,0.266277357770861,0.569620253164557,0.266277357770861,0.526455010440721,0.230039477914194,0.343552178267059,2.27848101265823,2.56329113924051,"2018/2019"
"1609","Felipe Anderson","13","WHU","MCI","True",2,0,0,67,1667.70617676,1995.68029785,"AM",69,34.2,14.475,33.25,8.2,"2018-11-24 15:00:00","afternoon kick-off",14,1.5,1.25,3.75,0.5,0,0,0,0,1.25,2.125,6.5,0.854430379746835,0,0.295177506330081,0.854430379746835,0.295177506330081,0.321252244772224,0.177252066050526,0.132266171040791,2.84810126582278,0.854430379746835,"2018/2019"
"1610","Felipe Anderson","14","WHU","NEW","False",10,1,0,90,1663.96057129,1649.34716797,"AM",70,33.5,14.75,30.25,7.875,"2018-12-01 15:00:00","afternoon kick-off",7,1.5,2,1.25,0.5,0.887758672237396,0.361152470111847,2,2,1.25,2,6.75,0.825688073394495,0,0.275707683021869,0.825688073394495,0.275707683021869,0.275707683021869,0.171289458324056,0.127816850302416,2.47706422018349,0.825688073394495,"2018/2019"
"1611","Felipe Anderson","15","WHU","CAR","True",2,0,0,90,1679.87854004,1561.26757812,"AM",71,42,15.575,34.5,9.225,"2018-12-04 19:45:00","night kick-off",3.19791666666667,2,1.75,1,1,0.0516216643154621,0.207473650574684,1,3,1.5,1,8.5,1.06824925816024,0,0.493692516926842,1.06824925816024,0.493692516926842,0.703420202173182,0.27948415575643,0.206509488095869,2.67062314540059,1.06824925816024,"2018/2019"
"1612","Felipe Anderson","16","WHU","CRY","True",12,1,1,83,1685.37207031,1646.22033691,"AM",72,25.55,20.125,23.75,6.95,"2018-12-08 15:00:00","afternoon kick-off",3.80208333333333,1.75,1.5,0.75,1,0.171569034457207,0,3,0,1.5,0.875,5.75,0.534124629080119,0,0.29417183581817,0.534124629080119,0.29417183581817,0.392441355156262,0.208103808654522,0.15185860789848,1.60237388724036,1.3353115727003,"2018/2019"
"1613","Felipe Anderson","17","WHU","FUL","False",6,0,1,90,1689.9107666,1574.10778809,"AM",73,27.1,18.875,25,7.1,"2018-12-15 17:30:00","afternoon kick-off",7.10416666666667,2.25,1.75,1.25,2.25,0.115421392023563,0.0562114864587784,2,1,1.625,0.75,6.5,0.545454545454545,0.272727272727273,0.302986192093654,0.545454545454545,0.302986192093654,0.310247484594583,0.229739472270012,0.155079851096327,1.63636363636364,1.36363636363636,"2018/2019"
"1614","Felipe Anderson","18","WHU","WAT","True",2,0,0,90,1698.95410156,1642.4017334,"AM",74,35.5,24.25,32.25,9.2,"2018-12-22 15:00:00","afternoon kick-off",6.89583333333333,2.75,0.75,1.5,2,0.127926051616669,0.729336261749268,2,3,2.25,0.875,7.5,0.509915014164306,0.509915014164306,0.312672432501492,0.509915014164306,0.312672432501492,0.441117410049391,0.343215583319705,0.159307038648946,2.03966005665722,1.52974504249292,"2018/2019"
