"","assists","bonus","bps","clean_sheets","creativity","element","fixture","goals_conceded","goals_scored","ict_index","influence","kickoff_time","minutes","opponent_team","own_goals","penalties_missed","penalties_saved","red_cards","round","saves","selected","team_a_score","team_h_score","threat","total_points","transfers_balance","transfers_in","transfers_out","value","was_home","yellow_cards","first_name","second_name","club","position","player_id","new_col","fpl_form","influence_form","creativity_form","threat_form","ict_index_form","point_att","team_form","minutes_chance","opponent","opponent_form","kickoff_time_formatted","date","hour","date_hour","kickoff_hour","range_day","player_name","goals","shots","xG","position_detailed","h_team","a_team","xA","key_passes","npg","npxG","xGChain","xGBuildup","Club","club_elo","opponent_elo","scored","conceded","team_scoring_form","team_conceded_form","opponent_scoring_form","opponent_conceded_form","xG_90","xGChain_90","xGBuildup_90","xA_90","shots_90","key_passes_90","goals_90","npxG_90","assists_90","npg_90","season"
"38",0,0,1,0,2.7,460,183,2,0,2.5,8.4,"2019-12-26",90,16,0,0,0,0,19,0,2659242,2,0,14,2,63700,139387,75687,79,"True",0,"Tammy","Abraham","CHE","ST",702,0.969444444444444,4.5,16.55,11.975,51,7.925,0,1.125,0.947222222222222,"SOU",1.125,"2019-12-26","2019-12-26","15:00","2019-12-26 15:00:00","afternoon kick-off",3.9375,"Tammy Abraham",0,1,0.268988311290741,"FW","Chelsea","Southampton",0,0,0,0.268988311290741,0.268988311290741,0,"Chelsea",1861.60498047,1648.83764648,0,2,1.25,1.25,1.5,1.25,0.503313037132587,0.470115489536716,0.00958629859245417,0.0464030433325997,3.6950146627566,0.791788856304985,0.263929618768328,0.503313037132587,0.263929618768328,0.263929618768328,"2019/2020"
"39",0,0,27,0,0.3,210,8,0,1,5.1,33.4,"2019-08-10",21,19,0,0,0,0,1,0,1027331,5,0,17,5,0,0,0,120,"False",0,"Sergio","Agüero","MCI","ST",619,0.777777777777778,2,4.34999999999999,6.9,37.5,4.85,2.5,0.625,0.969444444444444,"WHU",1.140625,"2019-08-10","2019-08-10","11:30","2019-08-10 11:30:00","lunchtime kick-off",-138.145833333333,"Sergio Agüero",1,1,0.761132061481476,"Sub","West Ham","Manchester City",0,0,0,0,0.583013772964478,0.583013772964478,"Man City",2037.36584473,1729.26647949,5,0,0.75,1.5,1.3125,1.40625,0.361086163445666,0.324739130229868,0.00936655535824319,0.00781801051558943,2.57879656160458,0.257879656160458,0,0.361086163445666,0,0,"2019/2020"
"40",0,0,27,0,10.9,210,16,2,1,9.3,31.4,"2019-08-17",65,17,0,0,0,0,2,0,1022143,2,2,51,6,-103549,19746,123295,120,"True",0,"Sergio","Agüero","MCI","ST",619,0.708333333333333,2.75,12.25,5.875,33.25,5.125,1,1.25,0.777777777777778,"TOT",1.46875,"2019-08-17","2019-08-17","16:30","2019-08-17 16:30:00","afternoon kick-off",7.20833333333333,"Sergio Agüero",1,3,0.687515020370483,"FW","Manchester City","Tottenham",0.0530720502138138,1,1,0.687515020370483,0.829255342483521,0.0886682569980621,"Man City",2043.46887207,1893.31188965,2,2,1.75,0.75,1.8125,1.125,0.494509996048042,0.391953708337886,0.199072026381535,0.00974459167835969,2.89285714285714,0.321428571428571,0.321428571428571,0.249860404857567,0,0,"2019/2020"
"41",0,3,58,0,34.6,210,22,1,2,17.8,75.6,"2019-08-25",90,3,0,0,0,0,3,0,996740,3,1,68,13,-62711,38780,101491,120,"False",0,"Sergio","Agüero","MCI","ST",619,0.738888888888889,3.75,18.3,4.025,29,5.1,2.5,1.5,0.708333333333333,"BOU",1.5,"2019-08-25","2019-08-25","13:00","2019-08-25 13:00:00","lunchtime kick-off",7.85416666666667,"Sergio Agüero",2,4,1.20561122894287,"FW","Bournemouth","Manchester City",0.264606684446335,3,2,1.20561122894287,1.75169718265533,0.395898520946503,"Man City",2040.94604492,1697.30371094,3,1,2.25,1,1.30555555555556,1.02777777777778,0.668977376292733,0.668957417502123,0.249883570653551,0.0187313118401696,2.82352941176471,0.352941176470588,0.705882352941177,0.400342531063977,0,0.352941176470588,"2019/2020"
"42",1,3,64,1,23.1,210,37,0,2,16.9,87.4,"2019-08-31",90,4,0,0,0,0,4,0,1371233,0,4,58,16,291245,331914,40669,120,"True",0,"Sergio","Agüero","MCI","ST",619,0.738888888888889,6.5,37.2,12.125,37.5,8.675,2,1.5,0.738888888888889,"BHA",1.078125,"2019-08-31","2019-08-31","14:00","2019-08-31 14:00:00","lunchtime kick-off",6.04166666666667,"Sergio Agüero",2,5,0.460195899009705,"FW","Manchester City","Brighton",0.33910807967186,2,2,0.460195899009705,0.793116390705109,0.107952825725079,"Man City",2045.17126465,1628.0123291,4,0,2.5,1.25,1.28125,1.125,0.989068405968802,1.16152599565965,0.361211464593285,0.107485286163208,3.04511278195489,1.35338345864662,1.35338345864662,0.731542520505145,0,1.01503759398496,"2019/2020"
"43",0,0,21,0,13.3,210,46,3,1,14,37.6,"2019-09-14",90,14,0,0,0,0,5,0,1779274,2,3,89,6,336532,376539,40007,121,"False",0,"Sergio","Agüero","MCI","ST",619,0.930555555555556,10,56.95,17.225,48.5,12.275,0,2,0.738888888888889,"NOR",0.5,"2019-09-14","2019-09-14","16:30","2019-09-14 16:30:00","afternoon kick-off",14.1041666666667,"Sergio Agüero",1,6,0.95932537317276,"FW","Norwich","Manchester City",0.0727362036705017,1,1,0.95932537317276,1.03206157684326,0,"Man City",2046.64904785,1635.68798828,2,3,3.5,0.75,1.5,2.5,1.05376270256544,1.33886256388255,0.397736856755906,0.222221102593537,4.3984962406015,2.03007518796993,2.03007518796993,0.796236817101787,0.338345864661654,1.69172932330827,"2019/2020"
"44",1,0,40,1,38.1,210,57,0,1,14.8,53.4,"2019-09-21",90,18,0,0,0,0,6,0,1897051,0,8,56,9,105549,143263,37714,121,"True",0,"Sergio","Agüero","MCI","ST",619,1,10.25,58,20.475,66.5,14.5,2,1.375,0.930555555555556,"WAT",0.625,"2019-09-21","2019-09-21","14:00","2019-09-21 14:00:00","lunchtime kick-off",6.89583333333333,"Sergio Agüero",1,6,2.3329701423645,"FW","Manchester City","Watford",1.21046888828278,3,0,1.57180142402649,2.5631856918335,0.496600657701492,"Man City",2029.57116699,1653.43115234,8,0,2.75,1.5,1,1.75,0.889965005774996,1.18373655027418,0.159184371135128,0.195991258567839,4.83582089552239,1.88059701492537,1.61194029850746,0.889965005774996,0.26865671641791,1.61194029850746,"2019/2020"
"45",1,0,11,0,2.8,210,65,0,0,0.9,0,"2019-09-28",24,8,0,0,0,0,7,0,2034658,3,1,7,4,115677,165851,50174,122,"False",0,"Sergio","Agüero","MCI","ST",619,0.816666666666667,11,63.5,27.275,67.75,15.875,2.5,1.625,1,"EVE",0.5,"2019-09-28","2019-09-28","16:30","2019-09-28 16:30:00","afternoon kick-off",7.10416666666667,"Sergio Agüero",0,2,0.11158986389637,"Sub","Everton","Manchester City",0,0,0,0.11158986389637,0.11158986389637,0.0712051540613174,"Man City",2032.13928223,1731.68579102,3,1,4.25,1,1,2.25,1.23952566087246,1.5350152105093,0.250113001093269,0.471729964017869,5.25,2.25,1.5,1.04923348128796,0.5,1.25,"2019/2020"
"46",0,0,7,0,12.6,210,75,2,0,5.9,0.2,"2019-10-06",90,20,0,0,0,0,8,0,2035032,2,0,46,2,-11107,64889,75996,122,"True",0,"Sergio","Agüero","MCI","ST",619,0.816666666666667,8.75,44.6,19.325,52.5,11.65,0,1.625,0.816666666666667,"WOL",0.875,"2019-10-06","2019-10-06","13:00","2019-10-06 13:00:00","lunchtime kick-off",7.85416666666667,"Sergio Agüero",0,3,0.271388679742813,"FW","Manchester City","Wolverhampton Wanderers",0.071106493473053,1,0,0.271388679742813,0.370967537164688,0.0284723695367575,"Man City",2036.05639648,1715.98376465,0,2,4.25,1,1.75,2.25,1.18288202401327,1.37753679284028,0.206864889026905,0.496626481109737,5.81632653061224,1.83673469387755,1.22448979591837,0.949871191868977,0.918367346938776,0.918367346938776,"2019/2020"
"47",0,0,0,0,0,210,84,0,0,0,0,"2019-10-19",0,7,0,0,0,0,9,0,2030824,2,0,0,0,-17554,65208,82762,122,"False",0,"Sergio","Agüero","MCI","ST",619,0.566666666666667,5.25,22.8,16.7,49.5,8.9,2.5,1.125,0.816666666666667,"CRY",1.375,"2019-10-19","2019-10-19","16:30","2019-10-19 16:30:00","afternoon kick-off",13.1458333333333,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Man City",2013.76757812,1749.05041504,2,0,3.25,1.5,1.25,1.5,1.12508389566626,1.24830755196056,0.18253413713252,0.414585179212143,5.20408163265306,1.53061224489796,0.612244897959184,0.892073063521969,0.612244897959184,0.306122448979592,"2019/2020"
"48",0,0,3,0,0.3,210,95,0,0,0.1,0.6,"2019-10-26",14,2,0,0,0,0,10,0,1997045,0,3,0,1,-42424,56604,99028,122,"True",0,"Sergio","Agüero","MCI","ST",619,0.355555555555556,3.75,13.4,13.375,27.25,5.4,2,1.75,0.566666666666667,"AVL",1.375,"2019-10-26","2019-10-26","11:30","2019-10-26 11:30:00","lunchtime kick-off",6.79166666666667,"Sergio Agüero",0,0,0,"Sub","Manchester City","Aston Villa",0,0,0,0,0.114346481859684,0.114346481859684,"Man City",2030.0489502,1644.78405762,3,0,3.25,0.75,2.75,1.75,1.19821265558986,1.34371018804172,0.263063903514515,0.565400903715809,4.85294117647059,1.76470588235294,0.441176470588235,0.862402926911326,0.882352941176471,0,"2019/2020"
"49",0,0,22,0,1.1,210,107,1,1,13.9,26.4,"2019-11-02",90,16,0,0,0,0,11,0,1742395,1,2,111,6,-258859,41071,299930,121,"True",0,"Sergio","Agüero","MCI","ST",619,0.538888888888889,1.75,0.19999999999999,3.925,13.25,1.725,2,1.75,0.355555555555556,"SOU",0.375,"2019-11-02","2019-11-02","15:00","2019-11-02 15:00:00","afternoon kick-off",7.14583333333333,"Sergio Agüero",1,7,1.0768506526947,"FW","Manchester City","Southampton",0,0,1,1.0768506526947,0.660078167915344,0,"Man City",2031.49731445,1648.39489746,2,1,2,0.75,0.75,4,0.269281788496301,0.419698042678647,0.150485628837487,0.0499967532232404,3.515625,0.703125,0,0.269281788496301,0.703125,0,"2019/2020"
"50",0,0,5,0,1.7,210,114,3,0,5.1,5.6,"2019-11-10",70,10,0,0,0,0,12,0,1616202,1,3,44,2,-128246,18704,146950,120,"False",0,"Sergio","Agüero","MCI","ST",619,0.483333333333333,2.25,6.79999999999999,3.5,39.25,4.975,0,1.625,0.538888888888889,"LIV",2,"2019-11-10","2019-11-10","16:30","2019-11-10 16:30:00","afternoon kick-off",8.0625,"Sergio Agüero",0,3,0.204258248209953,"FW","Liverpool","Manchester City",0,0,0,0.204258248209953,0.216333165764809,0.0120749166235328,"Man City",2025.33654785,2053.54394531,1,3,1.75,0.75,1.75,1,0.625471855254516,0.531367509405023,0.0662561681736069,0.0329875485184267,4.63917525773196,0.463917525773196,0.463917525773196,0.625471855254516,0,0.463917525773196,"2019/2020"
"51",0,0,2,0,22.3,210,127,1,0,5.9,1.8,"2019-11-23",76,6,0,0,0,0,13,0,1447186,1,2,35,2,-178789,18445,197234,119,"True",0,"Sergio","Agüero","MCI","ST",619,0.694444444444444,2.25,8.14999999999999,0.774999999999995,38.75,4.775,2,1.625,0.483333333333333,"CHE",2.25,"2019-11-23","2019-11-23","17:30","2019-11-23 17:30:00","afternoon kick-off",13.0416666666667,"Sergio Agüero",0,2,0.411250710487366,"FW","Manchester City","Chelsea",0.169293075799942,2,0,0.411250710487366,0.480065256357193,0,"Man City",2017.37695312,1899.85424805,2,1,2,1,2.25,0.75,0.662642534950683,0.512460939072329,0.0653903785258018,0,5.17241379310345,0,0.517241379310345,0.662642534950683,0,0.517241379310345,"2019/2020"
"52",0,0,0,0,0,210,136,0,0,0,0,"2019-11-30",0,13,0,0,0,0,14,0,946795,2,2,0,0,-496958,1276,498234,118,"False",0,"Sergio","Agüero","MCI","ST",619,0.655555555555556,2.75,8.59999999999999,6.35,47.5,6.25,1.5,1.5,0.694444444444444,"NEW",1.375,"2019-11-30","2019-11-30","12:30","2019-11-30 12:30:00","lunchtime kick-off",6.79166666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Man City",2001.06896973,1692.3605957,2,2,2,1.25,1.5,1.5,0.609249460101127,0.529496305882931,0.0455117034539581,0.0609455072879791,4.32,0.72,0.36,0.609249460101127,0,0.36,"2019/2020"
"53",0,0,0,0,0,210,142,0,0,0,0,"2019-12-03",0,5,0,0,0,0,15,0,854653,4,1,0,0,-107290,216,107506,118,"False",0,"Sergio","Agüero","MCI","ST",619,0.405555555555556,2.5,8.44999999999999,6.275,47.5,6.225,2.5,1.375,0.655555555555556,"BUR",1.125,"2019-12-03","2019-12-03","20:15","2019-12-03 20:15:00","night kick-off",3.32291666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Man City",1994.97827148,1683.89538574,4,1,1.75,1.75,1.5,1.25,0.64539137722577,0.517300394505767,0.00460484108524556,0.064560918737266,4.57627118644068,0.76271186440678,0.38135593220339,0.64539137722577,0,0.38135593220339,"2019/2020"
"54",0,0,0,0,0,210,155,0,0,0,0,"2019-12-07",0,12,0,0,0,0,16,0,787226,2,1,0,0,-68736,231,68967,118,"True",0,"Sergio","Agüero","MCI","ST",619,0.211111111111111,1,1.84999999999999,6,19.75,2.75,0,1.5,0.405555555555556,"MUN",1.625,"2019-12-07","2019-12-07","17:30","2019-12-07 17:30:00","afternoon kick-off",3.88541666666667,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Man City",1999.58056641,1802.88049316,1,2,2.25,1.75,2.5,1.75,0.379423330703827,0.429286698568357,0.00744344175423255,0.104358745356129,3.08219178082192,1.23287671232877,0,0.379423330703827,0,0,"2019/2020"
"55",0,0,0,0,0,210,161,0,0,0,0,"2019-12-15",0,1,0,0,0,0,17,0,731774,3,0,0,0,-55958,192,56150,117,"False",0,"Sergio","Agüero","MCI","ST",619,0,0.5,0.449999999999989,5.575,8.75,1.475,2.5,1.5,0.211111111111111,"ARS",1.25,"2019-12-15","2019-12-15","16:30","2019-12-15 16:30:00","afternoon kick-off",7.95833333333333,NA,0,0,0,NA,NA,NA,0,0,0,0,0,0,"Man City",1995.22302246,1809.68933105,3,0,2.25,1.5,2,1.75,0.487007420313986,0.568498329896676,0,0.200478642394668,2.36842105263158,2.36842105263158,0,0.487007420313986,0,0,"2019/2020"
"56",0,0,2,0,0,210,175,0,0,0.2,0,"2019-12-21",1,9,0,0,0,0,18,0,709622,1,3,2,1,-23929,2604,26533,117,"True",0,"Sergio","Agüero","MCI","ST",619,0.00277777777777778,0,-0.0000000000000109356967925578,-0.00000000000000444089209850063,0,0.00000000000000310862446895044,2,1.625,0,"LEI",1.875,"2019-12-21","2019-12-21","17:30","2019-12-21 17:30:00","afternoon kick-off",6.04166666666667,"Sergio Agüero",0,0,0,"Sub","Manchester City","Leicester",0,0,0,0,0,0,"Man City",2003.40197754,1830.38171387,3,1,2.5,1.25,2.25,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019/2020"
"57",0,0,3,0,1.3,210,190,0,0,0,0,"2019-12-27",13,20,0,0,0,0,19,0,724182,2,3,0,1,11734,19357,7623,117,"False",0,"Sergio","Agüero","MCI","ST",619,0.0388888888888889,0.25,-0.0000000000000109356967925578,-0.00000000000000444089209850063,0.5,0.0500000000000031,0,1.75,0.00277777777777778,"WOL",1.5,"2019-12-27","2019-12-27","19:45","2019-12-27 19:45:00","night kick-off",6.09375,"Sergio Agüero",0,0,0,"FW","Wolverhampton Wanderers","Manchester City",0,0,0,0,0,0,"Man City",2007.53649902,1758.5279541,2,3,2.75,1,1.75,1.25,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"58",0,0,19,0,21.7,59,2,1,0,6,16.4,"2019-08-10",90,15,0,0,0,0,1,0,1076302,1,1,22,2,0,0,0,50,"True",0,"Nathan","Aké","BOU","CB",579,0.288888888888889,0.5,-0.0000000000000109356967925578,0.324999999999996,0.5,0.0500000000000031,1,1.125,0.0388888888888889,"SHU",1.10416666666667,"2019-08-10","2019-08-10","14:00","2019-08-10 14:00:00","lunchtime kick-off",-139.239583333333,"Nathan Aké",0,2,0.146623909473419,"DC","Bournemouth","Sheffield United",0.811942577362061,2,0,0.146623909473419,0.0140398219227791,0,"Bournemouth",1690.49438477,1619.61425781,1,1,2.25,1.5,1.08333333333333,1.29166666666667,0,0,0,0,0,0,0,0,0,0,"2019/2020"
"59",0,0,8,0,0,59,12,1,0,3.9,20.6,"2019-08-17",90,2,0,0,0,0,2,0,1059134,2,1,18,1,-70959,22968,93927,50,"False",1,"Nathan","Aké","BOU","CB",579,0.538888888888889,1,4.09999999999999,5.75,6,1.55,2.5,1.375,0.288888888888889,"AVL",1.20833333333333,"2019-08-17","2019-08-17","14:00","2019-08-17 14:00:00","lunchtime kick-off",7,"Nathan Aké",0,1,0.0508348122239113,"DC","Aston Villa","Bournemouth",0,0,0,0.0508348122239113,0,0,"Bournemouth",1686.90771484,1610.0880127,2,1,2.25,1.25,1.41666666666667,1.16666666666667,0.126886075505843,0.0121498458947127,0,0.70264261502486,1.73076923076923,1.73076923076923,0,0.126886075505843,0,0,"2019/2020"
"60",0,0,15,0,0.2,59,22,3,0,6.2,39.2,"2019-08-25",90,11,0,0,0,0,3,0,921924,3,1,23,1,-145569,14293,159862,50,"True",0,"Nathan","Aké","BOU","CB",579,0.786111111111111,1.25,9.24999999999999,5.75,10.5,2.525,0,1.375,0.538888888888889,"MCI",1.44318181818182,"2019-08-25","2019-08-25","13:00","2019-08-25 13:00:00","lunchtime kick-off",7.95833333333333,"Nathan Aké",0,2,0.231433540582657,"DC","Bournemouth","Manchester City",0,0,0,0.231433540582657,0.114432379603386,0,"Bournemouth",1697.30371094,2040.94604492,1,3,2,1.5,2.43181818181818,1.11363636363636,0.0916045616121635,0.00651331944871195,0,0.376674391559719,1.39175257731959,0.927835051546392,0,0.0916045616121635,0,0,"2019/2020"
"61",0,0,14,0,2.2,59,36,3,0,2,15.8,"2019-08-31",90,9,0,0,0,0,4,0,860627,1,3,2,1,-74736,19849,94585,49,"False",0,"Nathan","Aké","BOU","CB",579,1,1.25,19.05,5.8,15.75,4.025,0,0.875,0.786111111111111,"LEI",1.61111111111111,"2019-08-31","2019-08-31","14:00","2019-08-31 14:00:00","lunchtime kick-off",6.04166666666667,"Nathan Aké",0,0,0,"DL","Leicester","Bournemouth",0,0,0,0,0.0181619264185429,0.0181619264185429,"Bournemouth",1695.47644043,1752.63452148,1,3,1.5,2,1.11111111111111,0.694444444444444,0.136396832527204,0.040856883877579,0,0.258214953931397,1.59010600706714,0.636042402826855,0,0.136396832527204,0,0,"2019/2020"
"62",0,0,18,0,0.1,59,42,1,0,3.3,27,"2019-09-15",90,8,0,0,0,0,5,0,805983,1,3,6,2,-63513,21874,85387,49,"True",0,"Nathan","Aké","BOU","CB",579,1,1.25,23,6.025,16.25,4.525,2,0.875,1,"EVE",1.375,"2019-09-15","2019-09-15","13:00","2019-09-15 13:00:00","lunchtime kick-off",14.9583333333333,"Nathan Aké",0,1,0.0874621421098709,"DC","Bournemouth","Everton",0,0,0,0.0874621421098709,0.0874621421098709,0,"Bournemouth",1688.30761719,1769.76318359,3,1,1.25,2,1,1,0.107223065569997,0.036658531986177,0.00454048160463573,0.202985644340515,1.25,0.5,0,0.107223065569997,0,0,"2019/2020"
"63",0,0,26,0,0.1,59,59,1,1,6.8,51,"2019-09-20",90,16,0,0,0,0,6,0,780394,3,1,17,8,-31335,12517,43852,49,"False",0,"Nathan","Aké","BOU","CB",579,1,1.25,25.65,0.624999999999996,12.25,3.85,2.5,1.125,1,"SOU",1.5,"2019-09-20","2019-09-20","19:00","2019-09-20 19:00:00","night kick-off",5.25,"Nathan Aké",1,1,0.338665246963501,"DC","Southampton","Bournemouth",0,0,1,0.338665246963501,0.3580621778965,0.3580621778965,"Bournemouth",1692.33789062,1681.84448242,3,1,1.75,2,1.25,0.75,0.0924326237291098,0.05501411203295,0.00454048160463573,0,1,0,0,0.0924326237291098,0,0,"2019/2020"
"64",1,1,28,0,10.4,59,62,2,0,6.9,33,"2019-09-28",90,19,0,0,0,0,7,0,812978,2,2,26,5,22670,47110,24440,49,"True",0,"Nathan","Aké","BOU","CB",579,1,3,33.25,0.649999999999996,12,4.575,1,1.125,1,"WHU",2,"2019-09-28","2019-09-28","14:00","2019-09-28 14:00:00","lunchtime kick-off",7.79166666666667,"Nathan Aké",0,2,0.139422714710236,"DC","Bournemouth","West Ham",0.410270512104034,1,0,0.139422714710236,0.158136487007141,0.158136487007141,"Bournemouth",1705.36096191,1747.57678223,2,2,2,2,1.75,0.25,0.164390232414007,0.144529656507075,0.0940560260787607,0,1,0,0.25,0.164390232414007,0,0.25,"2019/2020"
"65",0,0,19,0,10.3,59,71,1,0,3.4,23.8,"2019-10-06",90,1,0,0,0,0,8,0,822665,0,1,0,2,8096,30720,22624,49,"False",0,"Nathan","Aké","BOU","CB",579,1,4,31.7,3.2,12.75,4.75,0,1.375,1,"ARS",1.5,"2019-10-06","2019-10-06","13:00","2019-10-06 13:00:00","lunchtime kick-off",7.95833333333333,"Nathan Aké",0,0,0,"DC","Arsenal","Bournemouth",0.0499966144561768,1,0,0,0.0499966144561768,0,"Bournemouth",1703.44702148,1877.75183105,0,1,2.25,1.75,2,1.75,0.141387525945902,0.155455683358014,0.133590147830546,0.102567628026008,1,0.25,0.25,0.141387525945902,0.25,0.25,"2019/2020"
"66",0,2,26,1,0.3,59,82,0,0,1.5,8.6,"2019-10-19",90,14,0,0,0,0,9,0,838446,0,0,6,8,8139,31610,23471,49,"True",0,"Nathan","Aké","BOU","CB",579,1,4.25,33.7,5.225,12.25,5.1,1,1.375,1,"NOR",0.5,"2019-10-19","2019-10-19","14:00","2019-10-19 14:00:00","lunchtime kick-off",13.0416666666667,"Nathan Aké",0,1,0.0477976761758327,"DC","Bournemouth","Norwich",0,0,0,0.0477976761758327,0.382878124713898,0.382878124713898,"Bournemouth",1700.71801758,1608.3861084,0,0,2,1.25,1,2.75,0.141387525945902,0.163414355367422,0.12904966622591,0.115066781640053,1,0.5,0.25,0.141387525945902,0.25,0.25,"2019/2020"
"67",0,2,30,1,0.7,59,99,0,0,1.7,16,"2019-10-26",90,18,0,0,0,0,10,0,880906,0,0,0,8,37337,47117,9780,49,"False",0,"Nathan","Aké","BOU","CB",579,1,5.75,29.1,5.275,12.25,4.65,1.5,1.125,1,"WAT",0.625,"2019-10-26","2019-10-26","14:00","2019-10-26 14:00:00","lunchtime kick-off",7,"Nathan Aké",0,0,0,"DC","Watford","Bournemouth",0,0,0,0,0.38410609960556,0.38410609960556,"Bournemouth",1705.26208496,1655.09216309,0,0,1.25,1,0.25,2.75,0.131471409462392,0.237268351018429,0.224769197404385,0.115066781640053,1,0.5,0.25,0.131471409462392,0.25,0.25,"2019/2020"
"68",0,0,24,1,0,59,103,0,0,1.1,11.4,"2019-11-02",90,12,0,0,0,0,11,0,946206,0,1,0,6,58263,78713,20450,50,"True",0,"Nathan","Aké","BOU","CB",579,1,5.75,20.35,5.425,8,3.375,2,0.875,1,"MUN",1.125,"2019-11-02","2019-11-02","12:30","2019-11-02 12:30:00","lunchtime kick-off",6.9375,"Nathan Aké",0,0,0,"DC","Bournemouth","Manchester United",0,0,0,0,1.05271399021149,1.05271399021149,"Bournemouth",1705.67797852,1834.09753418,1,0,0.5,0.75,1.25,1,0.0468050977215172,0.243779331445694,0.23128017783165,0.115066781640053,0.75,0.5,0,0.0468050977215172,0.25,0,"2019/2020"
"69",0,0,22,0,11.2,59,116,2,0,3.9,27.6,"2019-11-09",90,13,0,0,0,0,12,0,1054748,1,2,0,1,91821,104783,12962,50,"False",0,"Nathan","Aké","BOU","CB",579,1,6,14.95,2.825,1.5,1.925,0,1.125,1,"NEW",1.375,"2019-11-09","2019-11-09","15:00","2019-11-09 15:00:00","afternoon kick-off",7.10416666666667,"Nathan Aké",0,0,0,"DC","Newcastle United","Bournemouth",0.0561533123254776,1,0,0,0.199775889515877,0.143622577190399,"Bournemouth",1714.26928711,1710.7557373,1,2,0.25,0.25,1.25,1,0.0119494190439582,0.467423707246781,0.454924553632737,0.0124991536140442,0.25,0.25,0,0.0119494190439582,0,0,"2019/2020"
"70",0,0,10,0,0.3,59,123,2,0,3.4,13,"2019-11-23",90,20,0,0,0,0,13,0,1057550,2,1,21,1,6543,46829,40286,51,"True",0,"Nathan","Aké","BOU","CB",579,1,5.75,15.9,3.04999999999999,1.5,2.05,0,1.125,1,"WOL",1.5,"2019-11-23","2019-11-23","15:00","2019-11-23 15:00:00","afternoon kick-off",14,"Nathan Aké",0,2,0.577828705310822,"DC","Bournemouth","Wolverhampton Wanderers",0,0,0,0.577828705310822,0,0,"Bournemouth",1707.71069336,1755.30969238,1,2,0.5,0.5,1.25,1,0.0119494190439582,0.504868526011706,0.490830197930337,0.0140383280813694,0.25,0.25,0,0.0119494190439582,0,0,"2019/2020"
"71",0,0,14,0,3.5,59,139,3,0,4.7,23.2,"2019-11-30",90,17,0,0,0,0,14,0,998389,2,3,20,1,-56171,10619,66790,51,"False",0,"Nathan","Aké","BOU","CB",579,1,4,17,3.04999999999999,5.25,2.525,0,0.875,1,"TOT",1.25,"2019-11-30","2019-11-30","15:00","2019-11-30 15:00:00","afternoon kick-off",7,"Nathan Aké",0,1,0.0975121185183525,"DC","Tottenham","Bournemouth",0,0,0,0.0975121185183525,0.0419506765902042,0.0419506765902042,"Bournemouth",1686.55419922,1836.45556641,2,3,0.75,1,1.5,1.5,0.144457176327705,0.409148994833232,0.395110666751862,0.0140383280813694,0.5,0.25,0,0.144457176327705,0,0,"2019/2020"
"72",0,0,12,0,3.3,59,148,1,0,3.1,19.4,"2019-12-03",90,7,0,0,0,0,15,0,973770,0,1,8,2,-28514,6325,34839,51,"False",0,"Nathan","Aké","BOU","CB",579,1,2.25,18.8,3.74999999999999,10.25,3.275,0,0.5,1,"CRY",0.625,"2019-12-03","2019-12-03","19:30","2019-12-03 19:30:00","night kick-off",3.1875,"Nathan Aké",0,1,0.0743912979960442,"DC","Crystal Palace","Bournemouth",0,0,0,0.0743912979960442,0.0261539109051228,0.0261539109051228,"Bournemouth",1683.35461426,1737.40405273,0,1,1.25,1.75,0.75,1.5,0.168835205957294,0.323610139079393,0.309571810998023,0.0140383280813694,0.75,0.25,0,0.168835205957294,0,0,"2019/2020"
