"","player","position","club","round","season","goals","assists","sum_goals","sum_assists","sum_total_points","sum_xG","sum_xA","sum_shots","sum_KP","sum_xG90","sum_goal90","sum_xA90","sum_assists90","sum_shots90","sum_KP90","value","color"
"2173","Jamaal Lascelles","CB","NEW","30","2018/2019",0,0,0,1,76,0.384,1.204,10,3,0.384,0,1.204,1,10,3,4.7,"#212124"
"2174","Jamaal Lascelles","CB","NEW","31","2018/2019",0,0,0,1,76,0.384,1.204,10,3,0.384,0,1.204,1,10,3,4.7,"#212124"
"2175","Jamaal Lascelles","CB","NEW","32","2018/2019",0,0,0,1,77,0.384,1.204,10,3,0.384,0,1.204,1,10,3,4.7,"#212124"
"2176","Jamaal Lascelles","CB","NEW","33","2018/2019",0,0,0,1,79,0.384,1.204,10,3,0.384,0,1.204,1,10,3,4.7,"#212124"
"2177","Jamaal Lascelles","CB","NEW","34","2018/2019",0,0,0,1,86,0.4,1.204,11,3,0.4,0,1.204,1,11,3,4.7,"#212124"
"2178","Jamaal Lascelles","CB","NEW","35","2018/2019",0,0,0,1,88,0.4,1.204,11,3,0.4,0,1.204,1,11,3,4.7,"#212124"
"2179","Jamaal Lascelles","CB","NEW","36","2018/2019",0,0,0,1,88,0.4,1.204,11,3,0.4,0,1.204,1,11,3,4.7,"#212124"
"2180","Jamaal Lascelles","CB","NEW","37","2018/2019",0,0,0,1,89,0.4,1.204,11,3,0.4,0,1.204,1,11,3,4.7,"#212124"
"2181","Jamaal Lascelles","CB","NEW","38","2018/2019",0,0,0,1,95,0.4,1.204,11,3,0.4,0,1.204,1,11,3,4.7,"#212124"
"2182","Jack Cork","DM","BUR","1","2018/2019",0,0,0,0,2,0,0.157,0,3,0,0,0.157,0,0,3,5,"#52063c"
"2183","Jack Cork","DM","BUR","2","2018/2019",0,0,0,0,4,0.02,0.157,1,3,0.02,0,0.157,0,1,3,5,"#52063c"
"2184","Jack Cork","DM","BUR","3","2018/2019",0,0,0,0,6,0.06,0.157,2,3,0.06,0,0.157,0,2,3,5,"#52063c"
"2185","Jack Cork","DM","BUR","4","2018/2019",0,0,0,0,8,0.078,0.185,3,5,0.078,0,0.185,0,3,5,4.9,"#52063c"
"2186","Jack Cork","DM","BUR","5","2018/2019",0,0,0,0,9,0.078,0.185,3,5,0.078,0,0.185,0,3,5,4.9,"#52063c"
"2187","Jack Cork","DM","BUR","6","2018/2019",0,0,0,0,12,0.078,0.185,3,5,0.078,0,0.185,0,3,5,4.9,"#52063c"
"2188","Jack Cork","DM","BUR","7","2018/2019",0,0,0,0,14,0.078,0.185,3,5,0.078,0,0.185,0,3,5,4.8,"#52063c"
"2189","Jack Cork","DM","BUR","8","2018/2019",0,0,0,0,16,0.078,0.185,3,6,0.078,0,0.185,0,3,6,4.8,"#52063c"
"2190","Jack Cork","DM","BUR","9","2018/2019",0,0,0,0,17,0.078,0.185,3,6,0.078,0,0.185,0,3,6,4.8,"#52063c"
"2191","Jack Cork","DM","BUR","10","2018/2019",0,0,0,0,19,0.078,0.199,3,7,0.078,0,0.203,0,3,7.25,4.8,"#52063c"
"2192","Jack Cork","DM","BUR","11","2018/2019",0,0,0,0,19,0.078,0.199,3,7,0.078,0,0.203,0,3,7.25,4.7,"#52063c"
"2193","Jack Cork","DM","BUR","12","2018/2019",0,0,0,0,22,0.078,0.199,3,7,0.078,0,0.203,0,3,7.25,4.7,"#52063c"
"2194","Jack Cork","DM","BUR","13","2018/2019",0,0,0,0,24,0.078,0.285,3,8,0.078,0,0.288,0,3,8.25,4.7,"#52063c"
"2195","Jack Cork","DM","BUR","14","2018/2019",0,0,0,0,26,0.078,0.285,3,8,0.078,0,0.288,0,3,8.25,4.7,"#52063c"
"2196","Jack Cork","DM","BUR","15","2018/2019",1,0,1,0,33,0.693,0.285,4,8,0.693,1,0.288,0,4,8.25,4.6,"#52063c"
"2197","Jack Cork","DM","BUR","16","2018/2019",0,1,1,1,39,0.77,0.9,6,9,0.77,1,0.903,1,6,9.25,4.6,"#52063c"
"2198","Jack Cork","DM","BUR","17","2018/2019",0,0,1,1,41,0.77,0.9,6,9,0.77,1,0.903,1,6,9.25,4.6,"#52063c"
"2199","Jack Cork","DM","BUR","18","2018/2019",0,0,1,1,42,0.815,0.9,7,9,0.815,1,0.903,1,7,9.25,4.6,"#52063c"
"2200","Jack Cork","DM","BUR","19","2018/2019",0,0,1,1,44,0.857,0.9,9,9,0.857,1,0.903,1,9,9.25,4.6,"#52063c"
"2201","Jack Cork","DM","BUR","20","2018/2019",0,0,1,1,47,0.857,0.9,9,9,0.857,1,0.903,1,9,9.25,4.6,"#52063c"
"2202","Jack Cork","DM","BUR","21","2018/2019",0,0,1,1,49,0.857,1.503,9,10,0.857,1,1.507,1,9,10.25,4.6,"#52063c"
"2203","Jack Cork","DM","BUR","22","2018/2019",0,0,1,1,51,0.857,1.522,9,11,0.857,1,1.526,1,9,11.25,4.6,"#52063c"
"2204","Jack Cork","DM","BUR","23","2018/2019",0,0,1,1,54,0.924,1.522,10,11,0.924,1,1.526,1,10,11.25,4.6,"#52063c"
"2205","Jack Cork","DM","BUR","24","2018/2019",0,1,1,2,58,0.924,1.865,10,12,0.924,1,1.869,2,10,12.25,4.6,"#52063c"
"2206","Jack Cork","DM","BUR","25","2018/2019",0,0,1,2,60,1.069,1.865,11,12,1.069,1,1.869,2,11,12.25,4.6,"#52063c"
"2207","Jack Cork","DM","BUR","26","2018/2019",0,0,1,2,62,1.069,1.865,11,12,1.069,1,1.869,2,11,12.25,4.6,"#52063c"
"2208","Jack Cork","DM","BUR","27","2018/2019",0,0,1,2,64,1.069,1.968,11,13,1.069,1,1.972,2,11,13.25,4.6,"#52063c"
"2209","Jack Cork","DM","BUR","28","2018/2019",0,0,1,2,66,1.069,1.968,11,13,1.069,1,1.972,2,11,13.25,4.6,"#52063c"
"2210","Jack Cork","DM","BUR","29","2018/2019",0,0,1,2,68,1.131,1.986,13,14,1.131,1,1.99,2,13,14.25,4.6,"#52063c"
"2211","Jack Cork","DM","BUR","30","2018/2019",0,0,1,2,70,1.131,1.986,13,14,1.131,1,1.99,2,13,14.25,4.6,"#52063c"
"2212","Jack Cork","DM","BUR","31","2018/2019",0,0,1,2,72,1.209,2.094,14,16,1.209,1,2.098,2,14,16.25,4.6,"#52063c"
"2213","Jack Cork","DM","BUR","32","2018/2019",0,0,1,2,75,1.264,2.174,15,17,1.264,1,2.178,2,15,17.25,4.6,"#52063c"
"2214","Jack Cork","DM","BUR","33","2018/2019",0,0,1,2,77,1.264,2.174,15,17,1.264,1,2.178,2,15,17.25,4.6,"#52063c"
"2215","Jack Cork","DM","BUR","34","2018/2019",0,0,1,2,80,1.264,2.197,15,18,1.264,1,2.201,2,15,18.25,4.6,"#52063c"
"2216","Jack Cork","DM","BUR","35","2018/2019",0,0,1,2,82,1.264,2.197,15,18,1.264,1,2.201,2,15,18.25,4.6,"#52063c"
"2217","Jack Cork","DM","BUR","36","2018/2019",0,0,1,2,84,1.264,2.197,15,18,1.264,1,2.201,2,15,18.25,4.6,"#52063c"
"2218","Jack Cork","DM","BUR","37","2018/2019",0,0,1,2,86,1.264,2.26,15,19,1.264,1,2.264,2,15,19.25,4.6,"#52063c"
"2219","Jack Cork","DM","BUR","38","2018/2019",0,0,1,2,87,1.516,2.26,17,19,1.516,1,2.264,2,17,19.25,4.6,"#52063c"
"2220","James Maddison","AM","LEI","1","2018/2019",0,0,0,0,2,0.14,0.024,2,1,0.203,0,0.035,0,2.903,1.452,6.5,"#242dd4"
"2221","James Maddison","AM","LEI","2","2018/2019",1,0,1,0,11,0.193,0.024,3,1,0.262,1.111,0.035,0,4.014,1.452,6.5,"#242dd4"
"2222","James Maddison","AM","LEI","3","2018/2019",0,0,1,0,13,0.193,0.048,3,2,0.262,1.111,0.063,0,4.014,2.62,6.5,"#242dd4"
"2223","James Maddison","AM","LEI","4","2018/2019",0,1,1,1,18,0.502,0.58,8,5,0.601,1.111,0.647,1.098,9.502,5.913,6.5,"#242dd4"
"2224","James Maddison","AM","LEI","5","2018/2019",1,0,2,1,26,1.492,0.785,12,8,1.591,2.111,0.852,1.098,13.502,8.913,6.6,"#242dd4"
"2225","James Maddison","AM","LEI","6","2018/2019",1,0,3,1,34,1.605,1.126,14,10,1.712,3.183,1.217,1.098,15.645,11.056,6.7,"#242dd4"
"2226","James Maddison","AM","LEI","7","2018/2019",0,1,3,2,40,1.646,1.398,15,15,1.756,3.183,1.509,2.169,16.716,16.413,6.8,"#242dd4"
"2227","James Maddison","AM","LEI","8","2018/2019",0,0,3,2,42,1.714,1.398,17,15,1.834,3.183,1.509,2.169,18.995,16.413,6.9,"#242dd4"
"2228","James Maddison","AM","LEI","9","2018/2019",0,0,3,2,44,1.76,2.083,18,18,1.89,3.183,2.341,2.169,20.211,20.062,7,"#242dd4"
"2229","James Maddison","AM","LEI","10","2018/2019",0,0,3,2,46,1.854,2.452,21,22,1.983,3.183,2.711,2.169,23.211,24.062,7,"#242dd4"
"2230","James Maddison","AM","LEI","11","2018/2019",0,0,3,2,49,2.33,2.742,23,26,2.513,3.183,3.032,2.169,25.433,28.506,7,"#242dd4"
"2231","James Maddison","AM","LEI","12","2018/2019",0,0,3,2,49,2.33,2.742,23,26,2.513,3.183,3.032,2.169,25.433,28.506,6.9,"#242dd4"
"2232","James Maddison","AM","LEI","13","2018/2019",0,0,3,2,47,2.33,2.742,23,26,2.513,3.183,3.032,2.169,25.433,28.506,6.8,"#242dd4"
"2233","James Maddison","AM","LEI","14","2018/2019",1,0,4,2,55,2.639,2.766,25,27,2.822,4.183,3.057,2.169,27.433,29.506,6.8,"#242dd4"
"2234","James Maddison","AM","LEI","15","2018/2019",1,0,5,2,65,2.919,3.494,28,32,3.102,5.183,3.785,2.169,30.433,34.506,6.8,"#242dd4"
"2235","James Maddison","AM","LEI","16","2018/2019",0,0,5,2,67,2.951,3.562,30,35,3.134,5.183,3.853,2.169,32.433,37.506,6.8,"#242dd4"
"2236","James Maddison","AM","LEI","17","2018/2019",0,0,5,2,68,2.951,3.681,30,36,3.134,5.183,4.092,2.169,32.433,39.506,6.8,"#242dd4"
"2237","James Maddison","AM","LEI","18","2018/2019",0,1,5,3,74,2.951,3.9,30,40,3.134,5.183,4.334,3.28,32.433,43.951,6.8,"#242dd4"
"2238","James Maddison","AM","LEI","19","2018/2019",0,0,5,3,76,3.162,4.019,33,41,3.38,5.183,4.474,3.28,35.94,45.119,6.8,"#242dd4"
"2239","James Maddison","AM","LEI","20","2018/2019",0,0,5,3,76,3.982,4.397,36,44,4.2,5.183,4.852,3.28,38.94,48.119,6.8,"#242dd4"
"2240","James Maddison","AM","LEI","21","2018/2019",0,0,5,3,76,3.982,4.397,36,44,4.2,5.183,4.852,3.28,38.94,48.119,6.8,"#242dd4"
"2241","James Maddison","AM","LEI","22","2018/2019",0,0,5,3,77,4.172,4.595,42,52,4.39,5.183,5.05,3.28,44.94,56.119,6.8,"#242dd4"
"2242","James Maddison","AM","LEI","23","2018/2019",0,1,5,4,81,4.305,4.671,43,53,5.096,5.183,5.456,8.574,50.234,61.414,6.7,"#242dd4"
"2243","James Maddison","AM","LEI","24","2018/2019",0,0,5,4,83,4.752,4.671,44,53,5.639,5.183,5.456,8.574,51.45,61.414,6.7,"#242dd4"
"2244","James Maddison","AM","LEI","25","2018/2019",0,0,5,4,85,4.968,4.903,48,56,5.958,5.183,5.797,8.574,57.352,65.84,6.6,"#242dd4"
"2245","James Maddison","AM","LEI","26","2018/2019",0,0,5,4,87,5.03,5.103,49,63,6.02,5.183,5.997,8.574,58.352,72.84,6.6,"#242dd4"
"2246","James Maddison","AM","LEI","27","2018/2019",0,0,5,4,89,5.383,5.201,58,69,6.373,5.183,6.095,8.574,67.352,78.84,6.6,"#242dd4"
"2247","James Maddison","AM","LEI","28","2018/2019",0,1,5,5,95,5.383,5.903,58,74,6.373,5.183,6.797,9.574,67.352,83.84,6.6,"#242dd4"
"2248","James Maddison","AM","LEI","29","2018/2019",0,0,5,5,97,5.408,6.023,59,77,6.398,5.183,6.917,9.574,68.352,86.84,6.7,"#242dd4"
"2249","James Maddison","AM","LEI","30","2018/2019",0,1,5,6,103,5.459,6.643,61,80,6.456,5.183,7.615,10.699,70.602,90.215,6.7,"#242dd4"
"2250","James Maddison","AM","LEI","31","2018/2019",1,0,6,6,112,5.544,6.868,63,83,6.577,6.611,7.936,10.699,73.459,94.501,6.8,"#242dd4"
"2251","James Maddison","AM","LEI","32","2018/2019",0,0,6,6,115,5.876,7.123,67,88,6.909,6.611,8.191,10.699,77.459,99.501,6.8,"#242dd4"
"2252","James Maddison","AM","LEI","33","2018/2019",1,0,7,6,122,6.845,7.278,71,91,7.878,7.611,8.346,10.699,81.459,102.501,6.8,"#242dd4"
"2253","James Maddison","AM","LEI","34","2018/2019",0,0,7,6,124,6.912,7.367,72,92,7.945,7.611,8.435,10.699,82.459,103.501,6.9,"#242dd4"
"2254","James Maddison","AM","LEI","35","2018/2019",0,0,7,6,126,7.129,7.386,76,93,8.162,7.611,8.454,10.699,86.459,104.501,6.8,"#242dd4"
"2255","James Maddison","AM","LEI","36","2018/2019",0,1,7,7,132,7.273,7.747,80,96,8.306,7.611,8.816,11.699,90.459,107.501,6.7,"#242dd4"
"2256","James Maddison","AM","LEI","37","2018/2019",0,0,7,7,134,7.348,7.876,82,97,8.391,7.611,8.962,11.699,92.737,108.64,6.7,"#242dd4"
"2257","James Maddison","AM","LEI","38","2018/2019",0,0,7,7,137,7.372,7.935,83,99,8.418,7.611,9.026,11.699,93.822,110.808,6.6,"#242dd4"
"2258","James McArthur","DM","CRY","1","2018/2019",0,0,0,0,3,0,0.02,0,1,0,0,0.02,0,0,1,5,"#5907f0"
"2259","James McArthur","DM","CRY","2","2018/2019",0,0,0,0,5,0,0.02,0,1,0,0,0.02,0,0,1,5,"#5907f0"
"2260","James McArthur","DM","CRY","3","2018/2019",0,0,0,0,7,0.468,0.083,2,2,0.468,0,0.083,0,2,2,5,"#5907f0"
"2261","James McArthur","DM","CRY","4","2018/2019",0,0,0,0,9,0.653,0.556,6,5,0.653,0,0.556,0,6,5,4.9,"#5907f0"
"2262","James McArthur","DM","CRY","5","2018/2019",0,0,0,0,11,0.807,0.828,7,7,0.807,0,0.828,0,7,7,4.9,"#5907f0"
"2263","James McArthur","DM","CRY","6","2018/2019",0,0,0,0,14,0.871,0.828,8,7,0.871,0,0.828,0,8,7,4.9,"#5907f0"
"2264","James McArthur","DM","CRY","7","2018/2019",0,0,0,0,16,0.957,0.85,9,8,0.972,0,0.855,0,9.184,8.184,4.9,"#5907f0"
"2265","James McArthur","DM","CRY","8","2018/2019",0,0,0,0,17,0.957,0.85,9,8,0.972,0,0.855,0,9.184,8.184,4.9,"#5907f0"
"2266","James McArthur","DM","CRY","9","2018/2019",0,0,0,0,19,0.957,0.893,9,9,0.972,0,0.899,0,9.184,9.207,4.8,"#5907f0"
"2267","James McArthur","DM","CRY","10","2018/2019",0,0,0,0,21,0.957,0.893,9,9,0.972,0,0.899,0,9.184,9.207,4.8,"#5907f0"
"2268","James McArthur","DM","CRY","11","2018/2019",0,1,0,1,26,0.957,0.997,9,10,0.972,0,1.017,1.139,9.184,10.346,4.8,"#5907f0"
"2269","James McArthur","DM","CRY","12","2018/2019",0,0,0,1,28,0.957,0.997,9,10,0.972,0,1.017,1.139,9.184,10.346,4.7,"#5907f0"
"2270","James McArthur","DM","CRY","13","2018/2019",0,0,0,1,31,0.957,0.997,9,10,0.972,0,1.017,1.139,9.184,10.346,4.7,"#5907f0"
"2271","James McArthur","DM","CRY","14","2018/2019",1,0,1,1,41,1.296,1.307,14,13,1.369,1.169,1.379,1.139,15.028,13.853,4.7,"#5907f0"
"2272","James McArthur","DM","CRY","15","2018/2019",0,0,1,1,43,1.413,1.356,15,14,1.516,1.169,1.441,1.139,16.278,15.103,4.7,"#5907f0"
"2273","James McArthur","DM","CRY","16","2018/2019",1,0,2,1,53,1.966,1.538,16,16,2.281,2.553,1.693,1.139,17.663,17.872,4.7,"#5907f0"
"2274","James McArthur","DM","CRY","17","2018/2019",0,0,2,1,55,1.966,1.538,16,16,2.281,2.553,1.693,1.139,17.663,17.872,4.7,"#5907f0"
"2275","James McArthur","DM","CRY","18","2018/2019",0,1,2,2,59,1.966,1.588,16,17,2.281,2.553,1.743,2.139,17.663,18.872,4.8,"#5907f0"
"2276","James McArthur","DM","CRY","19","2018/2019",0,0,2,2,62,2.127,1.743,18,19,2.442,2.553,1.897,2.139,19.663,20.872,4.8,"#5907f0"
"2277","James McArthur","DM","CRY","20","2018/2019",0,0,2,2,64,2.127,1.786,18,20,2.442,2.553,1.94,2.139,19.663,21.872,4.8,"#5907f0"
"2278","James McArthur","DM","CRY","21","2018/2019",0,0,2,2,67,2.194,1.813,19,21,2.508,2.553,1.967,2.139,20.663,22.872,4.8,"#5907f0"
"2279","James McArthur","DM","CRY","22","2018/2019",0,0,2,2,69,2.194,1.813,19,21,2.508,2.553,1.967,2.139,20.663,22.872,4.8,"#5907f0"
"2280","James McArthur","DM","CRY","23","2018/2019",0,0,2,2,71,2.194,1.813,19,21,2.508,2.553,1.967,2.139,20.663,22.872,4.8,"#5907f0"
"2281","James McArthur","DM","CRY","24","2018/2019",0,0,2,2,73,2.235,1.909,20,22,2.55,2.553,2.063,2.139,21.663,23.872,4.8,"#5907f0"
"2282","James McArthur","DM","CRY","25","2018/2019",0,0,2,2,76,2.235,1.909,20,22,2.55,2.553,2.063,2.139,21.663,23.872,4.8,"#5907f0"
"2283","James McArthur","DM","CRY","26","2018/2019",0,1,2,3,80,3.276,1.982,25,23,3.751,2.553,2.148,3.293,27.432,25.026,4.8,"#5907f0"
"2284","James McArthur","DM","CRY","27","2018/2019",0,2,2,5,87,3.295,2.37,26,25,3.77,2.553,2.535,5.293,28.432,27.026,4.8,"#5907f0"
"2285","James McArthur","DM","CRY","28","2018/2019",0,0,2,5,89,3.295,2.884,26,26,3.77,2.553,3.307,5.293,28.432,28.526,4.8,"#5907f0"
"2286","James McArthur","DM","CRY","29","2018/2019",0,0,2,5,90,3.414,2.884,27,26,4.334,2.553,3.307,5.293,33.169,28.526,4.8,"#5907f0"
"2287","James McArthur","DM","CRY","30","2018/2019",0,0,2,5,92,3.464,2.884,28,26,4.394,2.553,3.307,5.293,34.353,28.526,4.8,"#5907f0"
"2288","James McArthur","DM","CRY","32","2018/2019",0,0,2,5,93,3.464,2.884,28,26,4.394,2.553,3.307,5.293,34.353,28.526,4.8,"#5907f0"
"2289","James McArthur","DM","CRY","32","2018/2019",0,0,2,5,95,3.464,3.258,28,27,4.394,2.553,3.68,5.293,34.353,29.526,4.8,"#5907f0"
"2290","James McArthur","DM","CRY","33","2018/2019",0,0,2,5,98,3.464,3.258,28,27,4.394,2.553,3.68,5.293,34.353,29.526,4.8,"#5907f0"
"2291","James McArthur","DM","CRY","34","2018/2019",0,1,2,6,103,3.464,3.258,28,27,4.394,2.553,3.68,6.365,34.353,29.526,4.8,"#5907f0"
"2292","James McArthur","DM","CRY","35","2018/2019",1,0,3,6,112,4.232,3.277,31,28,5.161,3.553,3.7,6.365,37.353,30.526,4.8,"#5907f0"
"2293","James McArthur","DM","CRY","36","2018/2019",0,0,3,6,115,4.303,3.277,32,28,5.232,3.553,3.7,6.365,38.353,30.526,4.8,"#5907f0"
"2294","James McArthur","DM","CRY","37","2018/2019",0,1,3,7,120,4.303,3.454,32,30,5.232,3.553,3.877,7.365,38.353,32.526,4.8,"#5907f0"
"2295","James McArthur","DM","CRY","38","2018/2019",0,0,3,7,121,4.505,3.721,34,31,5.435,3.553,4.144,7.365,40.353,33.526,4.9,"#5907f0"
"2296","James Tomkins","CB","CRY","1","2018/2019",0,0,0,0,6,0.007,0,1,0,0.007,0,0,0,1,0,4.5,"#5907f0"
"2297","James Tomkins","CB","CRY","2","2018/2019",0,0,0,0,7,0.007,0,1,0,0.007,0,0,0,1,0,4.5,"#5907f0"
"2298","James Tomkins","CB","CRY","3","2018/2019",0,0,0,0,7,0.007,0,1,0,0.007,0,0,0,1,0,4.5,"#5907f0"
"2299","James Tomkins","CB","CRY","4","2018/2019",0,0,0,0,7,0.007,0,1,0,0.007,0,0,0,1,0,4.5,"#5907f0"
"2300","James Tomkins","CB","CRY","5","2018/2019",0,0,0,0,13,0.007,0,1,0,0.007,0,0,0,1,0,4.4,"#5907f0"
"2301","James Tomkins","CB","CRY","6","2018/2019",0,0,0,0,18,0.007,0,1,0,0.007,0,0,0,1,0,4.4,"#5907f0"
"2302","James Tomkins","CB","CRY","7","2018/2019",0,0,0,0,18,0.007,0,1,0,0.007,0,0,0,1,0,4.4,"#5907f0"
"2303","James Tomkins","CB","CRY","8","2018/2019",0,0,0,0,20,0.007,0,1,0,0.007,0,0,0,1,0,4.4,"#5907f0"
"2304","James Tomkins","CB","CRY","9","2018/2019",0,0,0,0,21,0.072,0.567,2,1,0.072,0,0.567,0,2,1,4.4,"#5907f0"
"2305","James Tomkins","CB","CRY","10","2018/2019",0,0,0,0,22,0.082,0.584,3,2,0.082,0,0.584,0,3,2,4.4,"#5907f0"
"2306","James Tomkins","CB","CRY","11","2018/2019",0,0,0,0,23,0.082,0.584,3,2,0.082,0,0.584,0,3,2,4.3,"#5907f0"
"2307","James Tomkins","CB","CRY","12","2018/2019",0,0,0,0,23,0.205,0.584,6,2,0.269,0,0.584,0,7.576,2,4.3,"#5907f0"
"2308","James Tomkins","CB","CRY","13","2018/2019",0,0,0,0,29,0.205,0.584,6,2,0.269,0,0.584,0,7.576,2,4.3,"#5907f0"
"2309","James Tomkins","CB","CRY","14","2018/2019",0,0,0,0,35,0.205,0.584,6,2,0.269,0,0.584,0,7.576,2,4.3,"#5907f0"
"2310","James Tomkins","CB","CRY","15","2018/2019",0,0,0,0,35,0.35,0.599,9,3,0.415,0,0.599,0,10.576,3,4.3,"#5907f0"
"2311","James Tomkins","CB","CRY","16","2018/2019",0,1,0,1,38,0.358,1.152,10,4,0.423,0,1.152,1,11.576,4,4.3,"#5907f0"
"2312","James Tomkins","CB","CRY","17","2018/2019",0,0,0,1,38,0.358,1.152,10,4,0.423,0,1.152,1,11.576,4,4.3,"#5907f0"
"2313","James Tomkins","CB","CRY","18","2018/2019",0,0,0,1,39,0.358,1.152,10,4,0.423,0,1.152,1,11.576,4,4.3,"#5907f0"
"2314","James Tomkins","CB","CRY","19","2018/2019",0,0,0,1,45,0.433,1.152,12,4,0.497,0,1.152,1,13.576,4,4.3,"#5907f0"
"2315","James Tomkins","CB","CRY","20","2018/2019",0,0,0,1,47,0.433,1.23,12,5,0.497,0,1.23,1,13.576,5,4.3,"#5907f0"
"2316","James Tomkins","CB","CRY","21","2018/2019",0,0,0,1,53,0.498,1.23,13,5,0.562,0,1.23,1,14.576,5,4.3,"#5907f0"
"2317","James Tomkins","CB","CRY","22","2018/2019",0,0,0,1,54,0.663,1.23,15,5,0.727,0,1.23,1,16.576,5,4.3,"#5907f0"
"2318","James Tomkins","CB","CRY","23","2018/2019",1,0,1,1,60,0.776,1.23,16,5,0.84,1,1.23,1,17.576,5,4.3,"#5907f0"
